User ID,Subscription Type,BASIC,STANDARD,,,,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration
2218,Standard,113,23,2,1184,,15,29-07-22,12/7/2023,United Kingdom,41,Female,Tablet,1 Month
2219,Standard,113,24,2,1179,,10,6/8/2022,10/7/2023,Australia,41,Female,Laptop,1 Month
2220,Basic,113,24,2,1138,,15,11/8/2022,11/7/2023,Germany,41,Male,Smartphone,1 Month
2221,Premium,112,23,2,1171,,14,16-08-22,9/7/2023,France,47,Female,Smart TV,1 Month
2222,Basic,112,24,2,1154,,10,21-08-22,13-07-23,Brazil,49,Female,Smartphone,1 Month
2223,Standard,111,23,2,1142,,12,22-08-22,10/7/2023,Mexico,29,Male,Laptop,1 Month
2224,Premium,111,24,2,1142,,10,24-08-22,10/7/2023,Spain,33,Male,Tablet,1 Month
2225,Basic,111,24,2,1189,,13,2/9/2022,12/7/2023,Italy,45,Female,Smart TV,1 Month
2226,Premium,110,23,2,1189,,13,6/9/2022,13-07-23,Spain,41,Female,Laptop,1 Month
2227,Basic,110,24,2,1148,,11,11/9/2022,10/7/2023,Spain,31,Male,Laptop,1 Month
2228,Standard,109,23,2,1148,,15,16-09-22,10/7/2023,United States,51,Male,Tablet,1 Month
2229,Standard,109,24,2,1148,,11,22-09-22,12/7/2023,Canada,43,Female,Smartphone,1 Month
2230,Basic,109,24,1,1143,,12,26-09-22,12/7/2023,United States,33,Female,Laptop,1 Month
2231,Premium,108,23,1,1110,,10,2/10/2022,9/7/2023,United States,47,Female,Smartphone,1 Month
2232,Basic,108,24,1,1101,,13,4/10/2022,10/7/2023,Canada,40,Female,Laptop,1 Month
2233,Standard,107,23,1,1107,,14,9/10/2022,12/7/2023,United Kingdom,34,Female,Smartphone,1 Month
2234,Premium,107,24,1,1113,,15,11/10/2022,11/7/2023,Australia,40,Male,Tablet,1 Month
2235,Basic,107,24,1,1113,,15,15-10-22,9/7/2023,Germany,38,Male,Laptop,1 Month
2236,Premium,106,23,1,1152,,11,16-10-22,10/7/2023,France,47,Male,Smart TV,1 Month
2237,Basic,106,24,1,1152,,13,18-10-22,11/7/2023,Brazil,29,Male,Smart TV,1 Month
2238,Standard,105,23,1,1152,,14,21-10-22,10/7/2023,Mexico,49,Female,Smartphone,1 Month
2239,Standard,105,24,1,1150,,12,22-10-22,8/7/2023,Spain,40,Male,Smart TV,1 Month
2240,Basic,105,24,1,1150,,12,25-10-22,11/7/2023,Italy,51,Female,Laptop,1 Month
2241,Premium,104,23,1,1099,,11,29-10-22,11/7/2023,Spain,51,Female,Tablet,1 Month
2242,Basic,104,24,1,1048,,12,30-10-22,10/7/2023,Spain,50,Female,Smart TV,1 Month
2243,Standard,103,23,1,1029,,10,4/11/2022,9/7/2023,United States,47,Female,Laptop,1 Month
2244,Premium,103,24,1,1023,,10,5/11/2022,12/7/2023,Canada,40,Male,Smart TV,1 Month
2245,Basic,103,24,1,1023,,15,7/11/2022,10/7/2023,United States,35,Female,Smart TV,1 Month
2246,Basic,102,23,1,1028,,15,8/11/2022,10/7/2023,United States,37,Female,Smart TV,1 Month
2247,Basic,101,23,1,1025,,15,9/11/2022,10/7/2023,Canada,30,Male,Tablet,1 Month
2248,Standard,100,22,1,1025,,15,10/11/2022,11/7/2023,United Kingdom,47,Female,Tablet,1 Month
2249,Premium,100,23,1,1008,,12,11/11/2022,10/7/2023,Australia,35,Male,Smartphone,1 Month
2250,Basic,100,23,1,1008,,14,10/11/2022,11/7/2023,Germany,33,Male,Tablet,1 Month
2251,Basic,99,22,1,1008,,13,10/11/2022,9/7/2023,France,51,Female,Laptop,1 Month
2252,Premium,98,22,1,999,,12,11/11/2022,11/7/2023,Brazil,31,Female,Tablet,1 Month
2253,Standard,98,22,1,968,,10,7/11/2022,11/7/2023,Mexico,48,Female,Laptop,1 Month
2254,Standard,98,23,1,950,,11,4/11/2022,11/7/2023,Spain,40,Male,Laptop,1 Month
2255,Basic,98,23,1,950,,15,31-10-22,9/7/2023,Italy,41,Female,Laptop,1 Month
2256,Premium,97,22,1,940,,15,29-10-22,11/7/2023,Spain,41,Male,Laptop,1 Month
2257,Standard,97,23,1,940,,12,20-10-22,10/7/2023,Spain,28,Female,Laptop,1 Month
2258,Basic,97,23,1,912,,13,14-10-22,11/7/2023,United States,45,Female,Laptop,1 Month
2259,Standard,96,23,2,867,,11,12/10/2022,10/7/2023,Canada,32,Female,Laptop,1 Month
2260,Premium,96,23,2,835,,10,1/10/2022,11/7/2023,United States,31,Male,Tablet,1 Month
2261,Basic,96,23,2,875,,10,25-09-22,10/7/2023,United States,40,Female,Tablet,1 Month
2262,Premium,95,23,2,835,,10,23-09-22,10/7/2023,Canada,40,Female,Smartphone,1 Month
2263,Standard,95,24,1,795,,14,19-09-22,9/7/2023,United Kingdom,50,Male,Tablet,1 Month
2264,Basic,95,25,1,795,,12,2/9/2022,12/7/2023,Australia,41,Male,Smartphone,1 Month
2265,Standard,94,24,1,831,,10,30-08-22,10/7/2023,Germany,43,Male,Tablet,1 Month
2266,Premium,94,24,1,878,,15,16-08-22,9/7/2023,France,43,Male,Tablet,1 Month
2267,Basic,94,25,1,913,,11,15-08-22,10/7/2023,Brazil,36,Female,Smartphone,1 Month
2268,Standard,93,25,1,906,,15,16-08-22,11/7/2023,Mexico,48,Male,Smart TV,1 Month
2269,Premium,93,25,1,955,,15,1/8/2022,10/7/2023,Spain,33,Female,Smartphone,1 Month
2270,Basic,93,25,1,922,,14,27-07-22,14-07-23,Italy,30,Female,Smart TV,1 Month
2271,Premium,92,24,1,892,,14,26-07-22,10/7/2023,Spain,37,Female,Laptop,1 Month
2272,Basic,92,25,1,855,,13,26-07-22,11/7/2023,Spain,49,Male,Smart TV,1 Month
2273,Standard,91,24,1,855,,15,27-07-22,11/7/2023,United States,47,Female,Smartphone,1 Month
2274,Standard,91,24,1,845,,10,26-07-22,13-07-23,Canada,45,Female,Tablet,1 Month
2275,Basic,91,25,1,800,,11,23-07-22,9/7/2023,United States,50,Male,Smart TV,1 Month
2276,Premium,90,24,1,800,,12,20-07-22,11/7/2023,United States,36,Male,Smartphone,1 Month
2277,Basic,90,24,1,800,,14,14-07-22,10/7/2023,Canada,37,Male,Smart TV,1 Month
2278,Standard,89,24,1,800,,15,14-07-22,12/7/2023,United Kingdom,38,Female,Tablet,1 Month
2279,Premium,89,24,1,809,,10,14-07-22,10/7/2023,Australia,40,Male,Smart TV,1 Month
2280,Basic,89,24,1,849,,13,13-07-22,12/7/2023,Germany,38,Female,Smart TV,1 Month
2281,Premium,88,24,1,811,,14,14-07-22,10/7/2023,France,46,Female,Tablet,1 Month
2282,Basic,88,24,1,797,,10,15-07-22,11/7/2023,Brazil,40,Female,Smartphone,1 Month
2283,Standard,87,23,1,757,,13,16-07-22,10/7/2023,Mexico,34,Male,Smart TV,1 Month
2284,Standard,87,24,1,787,,12,18-07-22,12/7/2023,Spain,39,Female,Smartphone,1 Month
2285,Basic,87,24,1,748,,13,19-07-22,10/7/2023,Italy,47,Male,Smartphone,1 Month
2286,Premium,86,23,2,787,,15,22-07-22,12/7/2023,Spain,41,Male,Laptop,1 Month
2287,Basic,86,24,2,787,,12,27-07-22,9/7/2023,Spain,47,Female,Tablet,1 Month
2288,Standard,85,23,2,740,,13,2/8/2022,13-07-23,United States,50,Male,Smartphone,1 Month
2289,Premium,85,24,3,740,,10,10/8/2022,10/7/2023,Canada,31,Male,Tablet,1 Month
2290,Basic,85,24,3,778,,13,15-08-22,11/7/2023,United States,41,Male,Smartphone,1 Month
2291,Premium,84,23,3,812,,11,18-08-22,11/7/2023,United States,31,Female,Laptop,1 Month
2292,Basic,84,24,3,781,,12,20-08-22,14-07-23,Canada,41,Female,Smart TV,1 Month
2293,Standard,83,23,3,740,,12,23-08-22,11/7/2023,United Kingdom,28,Male,Tablet,1 Month
2294,Standard,83,24,3,778,,14,24-08-22,10/7/2023,Australia,40,Female,Smartphone,1 Month
2295,Basic,83,24,3,772,,11,30-08-22,13-07-23,Germany,34,Female,Smart TV,1 Month
2296,Premium,82,23,3,782,,10,6/9/2022,13-07-23,France,37,Male,Smartphone,1 Month
2297,Basic,82,24,3,782,,13,13-09-22,10/7/2023,Brazil,30,Female,Laptop,1 Month
2298,Standard,81,23,3,795,,12,18-09-22,10/7/2023,Mexico,32,Male,Tablet,1 Month
2299,Premium,81,24,3,844,,14,22-09-22,12/7/2023,Spain,41,Male,Smartphone,1 Month
2300,Basic,81,24,3,892,,13,28-09-22,12/7/2023,Italy,42,Female,Tablet,1 Month
2301,Premium,80,23,3,897,,13,3/10/2022,9/7/2023,Spain,40,Male,Laptop,1 Month
2302,Basic,80,24,3,924,,11,5/10/2022,10/7/2023,Spain,30,Female,Smartphone,1 Month
2303,Standard,79,23,3,934,,14,9/10/2022,12/7/2023,United States,43,Male,Laptop,1 Month
2304,Standard,79,24,3,977,,14,15-10-22,11/7/2023,Canada,31,Female,Tablet,1 Month
2305,Basic,79,24,3,976,,15,16-10-22,9/7/2023,United States,45,Male,Smartphone,1 Month
2306,Premium,78,23,3,1019,,10,18-10-22,11/7/2023,United States,33,Male,Smart TV,1 Month
2307,Basic,78,24,3,1019,,14,19-10-22,12/7/2023,Canada,41,Male,Smartphone,1 Month
2308,Standard,77,23,2,1019,,11,22-10-22,11/7/2023,United Kingdom,37,Male,Smart TV,1 Month
2309,Premium,77,24,2,1019,,12,23-10-22,9/7/2023,Australia,40,Female,Smartphone,1 Month
2310,Basic,77,24,2,1027,,10,29-10-22,12/7/2023,Germany,36,Male,Tablet,1 Month
2311,Premium,76,23,2,1027,,14,30-10-22,11/7/2023,France,28,Male,Smart TV,1 Month
2312,Basic,76,24,2,1027,,12,3/11/2022,11/7/2023,Brazil,38,Male,Smartphone,1 Month
2313,Standard,75,23,2,1061,,11,4/11/2022,9/7/2023,Mexico,36,Female,Tablet,1 Month
2314,Standard,75,24,2,1025,,12,5/11/2022,12/7/2023,Spain,47,Female,Smart TV,1 Month
2315,Basic,75,24,2,1022,,12,7/11/2022,10/7/2023,Italy,35,Female,Laptop,1 Month
2316,Premium,74,23,2,1015,,14,9/11/2022,11/7/2023,Spain,29,Female,Tablet,1 Month
2317,Basic,74,24,2,986,,14,10/11/2022,10/7/2023,Spain,49,Female,Smart TV,1 Month
2318,Standard,73,23,2,937,,11,11/11/2022,12/7/2023,United States,34,Male,Smart TV,1 Month
2319,Premium,73,24,2,937,,13,11/11/2022,11/7/2023,Canada,37,Male,Smart TV,1 Month
2320,Basic,73,24,2,937,,14,10/11/2022,11/7/2023,United States,50,Male,Smart TV,1 Month
2321,Basic,72,23,2,977,,12,11/11/2022,9/7/2023,United States,38,Male,Smart TV,1 Month
2322,Basic,71,23,2,1008,,15,12/11/2022,11/7/2023,Canada,37,Female,Smart TV,1 Month
2323,Standard,70,22,2,1000,,12,7/11/2022,11/7/2023,United Kingdom,34,Male,Laptop,1 Month
2324,Premium,70,23,2,1038,,13,4/11/2022,11/7/2023,Australia,30,Male,Smart TV,1 Month
2325,Basic,70,23,2,1038,,13,3/11/2022,11/7/2023,Germany,35,Male,Laptop,1 Month
2326,Basic,69,22,2,1038,,12,1/11/2022,11/7/2023,France,39,Male,Tablet,1 Month
2327,Premium,68,22,2,1038,,10,29-10-22,11/7/2023,Brazil,47,Female,Tablet,1 Month
2328,Standard,68,22,2,991,,13,26-10-22,11/7/2023,Mexico,40,Female,Laptop,1 Month
2329,Standard,68,23,2,1001,,12,25-10-22,10/7/2023,Spain,33,Male,Smart TV,1 Month
2330,Basic,68,23,2,1001,,12,22-10-22,13-07-23,Italy,32,Female,Smartphone,1 Month
2331,Premium,67,22,3,969,,13,16-10-22,10/7/2023,Spain,32,Male,Smart TV,1 Month
2332,Standard,67,23,3,1005,,10,15-10-22,10/7/2023,Spain,30,Female,Smart TV,1 Month
2333,Basic,67,23,3,1005,,12,19-09-22,11/7/2023,United States,49,Male,Tablet,1 Month
2334,Standard,66,23,3,1039,,13,16-09-22,12/7/2023,Canada,39,Female,Smartphone,1 Month
2335,Premium,66,23,2,1035,,15,8/9/2022,10/7/2023,United States,45,Male,Laptop,1 Month
2336,Basic,66,23,2,1035,,14,21-08-22,12/7/2023,United States,43,Male,Smartphone,1 Month
2337,Premium,65,23,2,1035,,10,20-08-22,10/7/2023,Canada,41,Male,Smartphone,1 Month
2338,Standard,65,24,1,1076,,10,10/8/2022,11/7/2023,United Kingdom,38,Female,Tablet,1 Month
2339,Basic,65,25,1,1077,,13,31-07-22,11/7/2023,Australia,34,Female,Smartphone,1 Month
2340,Standard,64,24,1,1043,,15,30-07-22,14-07-23,Germany,38,Male,Laptop,1 Month
2341,Premium,64,24,1,1079,,11,31-07-22,10/7/2023,France,48,Male,Tablet,1 Month
2342,Basic,64,25,1,1112,,11,30-07-22,12/7/2023,Brazil,38,Female,Smart TV,1 Month
2343,Standard,63,25,1,1109,,10,30-07-22,11/7/2023,Mexico,34,Female,Laptop,1 Month
2344,Premium,63,25,1,1075,,10,27-07-22,13-07-23,Spain,44,Female,Tablet,1 Month
2345,Basic,63,25,1,1082,,11,21-07-22,10/7/2023,Italy,39,Male,Smartphone,1 Month
2346,Premium,62,24,2,1124,,10,20-07-22,12/7/2023,Spain,43,Female,Smartphone,1 Month
2347,Basic,62,25,2,1111,,13,16-07-22,10/7/2023,Spain,49,Female,Smart TV,1 Month
2348,Standard,61,24,2,1062,,10,16-07-22,12/7/2023,United States,48,Female,Smart TV,1 Month
2349,Standard,61,24,3,1014,,11,14-07-22,11/7/2023,Canada,47,Female,Tablet,1 Month
2350,Basic,61,25,3,967,,12,14-07-22,13-07-23,United States,27,Female,Laptop,1 Month
2351,Premium,60,24,3,940,,14,15-07-22,10/7/2023,United States,40,Female,Smartphone,1 Month
2352,Basic,60,24,3,900,,11,16-07-22,12/7/2023,Canada,43,Female,Smart TV,1 Month
2353,Standard,59,24,3,892,,15,18-07-22,10/7/2023,United Kingdom,30,Female,Laptop,1 Month
2354,Premium,59,24,3,909,,13,19-07-22,13-07-23,Australia,43,Female,Smart TV,1 Month
2355,Basic,59,24,3,866,,13,22-07-22,10/7/2023,Germany,49,Male,Laptop,1 Month
2356,Premium,58,24,3,914,,13,25-07-22,12/7/2023,France,47,Male,Smartphone,1 Month
2357,Basic,58,24,3,946,,13,26-07-22,11/7/2023,Brazil,33,Male,Smartphone,1 Month
2358,Standard,57,23,3,981,,15,4/8/2022,14-07-23,Mexico,48,Female,Smartphone,1 Month
2359,Standard,57,24,3,964,,13,12/8/2022,11/7/2023,Spain,31,Male,Laptop,1 Month
2360,Basic,57,24,3,1009,,13,14-08-22,11/7/2023,Italy,30,Male,Tablet,1 Month
2361,Premium,56,23,3,1047,,14,16-08-22,13-07-23,Spain,34,Female,Smartphone,1 Month
2362,Basic,56,24,3,1013,,12,17-08-22,14-07-23,Spain,37,Male,Smartphone,1 Month
2363,Standard,55,23,3,1050,,11,22-08-22,11/7/2023,United States,44,Female,Smart TV,1 Month
2364,Premium,55,24,3,1033,,13,26-08-22,11/7/2023,Canada,28,Female,Smart TV,1 Month
2365,Basic,55,24,3,1049,,11,6/9/2022,13-07-23,United States,47,Male,Smartphone,1 Month
2366,Premium,54,23,3,1049,,11,9/9/2022,13-07-23,United States,43,Male,Smart TV,1 Month
2367,Basic,54,24,3,1049,,12,17-09-22,10/7/2023,Canada,51,Male,Tablet,1 Month
2368,Standard,53,23,3,1049,,14,19-09-22,11/7/2023,United Kingdom,50,Male,Laptop,1 Month
2369,Standard,53,24,3,1049,,11,24-09-22,13-07-23,Australia,40,Female,Smartphone,1 Month
2370,Basic,53,24,3,1037,,11,29-09-22,12/7/2023,Germany,31,Female,Laptop,1 Month
2371,Premium,52,23,3,1006,,15,3/10/2022,10/7/2023,France,29,Female,Smartphone,1 Month
2372,Basic,52,24,3,977,,15,7/10/2022,10/7/2023,Brazil,38,Female,Tablet,1 Month
2373,Standard,51,23,3,973,,14,14-10-22,13-07-23,Mexico,47,Male,Tablet,1 Month
2374,Premium,51,24,3,973,,15,16-10-22,12/7/2023,Spain,30,Male,Tablet,1 Month
2375,Basic,51,24,3,973,,13,18-10-22,10/7/2023,Italy,42,Male,Laptop,1 Month
2376,Premium,50,23,3,1014,,12,19-10-22,12/7/2023,Spain,49,Male,Smart TV,1 Month
2377,Basic,50,24,3,1014,,14,20-10-22,12/7/2023,Spain,50,Female,Tablet,1 Month
2378,Standard,49,23,3,964,,11,22-10-22,11/7/2023,United States,51,Male,Smart TV,1 Month
2379,Standard,49,24,4,992,,11,25-10-22,9/7/2023,Canada,47,Male,Smartphone,1 Month
2380,Basic,49,24,3,1022,,13,27-10-22,12/7/2023,United States,36,Female,Smartphone,1 Month
2381,Premium,48,23,3,1016,,12,30-10-22,11/7/2023,United States,30,Female,Laptop,1 Month
2382,Basic,48,24,3,1030,,12,1/11/2022,11/7/2023,Canada,34,Female,Tablet,1 Month
2383,Standard,47,23,3,1025,,10,5/11/2022,10/7/2023,United Kingdom,35,Female,Tablet,1 Month
2384,Premium,47,24,3,1018,,14,7/11/2022,12/7/2023,Australia,30,Male,Smart TV,1 Month
2385,Basic,47,24,3,1018,,14,8/11/2022,11/7/2023,Germany,30,Male,Tablet,1 Month
2386,Premium,46,23,3,1060,,11,10/11/2022,12/7/2023,France,41,Female,Smartphone,1 Month
2387,Basic,46,24,3,1019,,15,11/11/2022,10/7/2023,Brazil,39,Female,Smartphone,1 Month
2388,Standard,45,23,3,1024,,14,12/11/2022,12/7/2023,Mexico,30,Male,Tablet,1 Month
2389,Standard,45,24,3,1024,,12,11/11/2022,12/7/2023,Spain,36,Female,Smart TV,1 Month
2390,Basic,45,24,3,1037,,11,11/11/2022,12/7/2023,Italy,33,Female,Smartphone,1 Month
2391,Premium,44,23,3,1040,,11,12/11/2022,10/7/2023,Spain,35,Female,Tablet,1 Month
2392,Basic,44,24,3,1055,,14,11/11/2022,12/7/2023,Spain,46,Male,Tablet,1 Month
2393,Standard,43,23,3,1104,,12,7/11/2022,11/7/2023,United States,51,Female,Tablet,1 Month
2394,Premium,43,24,4,1053,,13,5/11/2022,12/7/2023,Canada,42,Female,Smartphone,1 Month
2395,Basic,43,24,3,1039,,13,2/11/2022,11/7/2023,United States,30,Female,Smart TV,1 Month
2396,Basic,42,23,3,1054,,10,31-10-22,13-07-23,United States,45,Male,Smartphone,1 Month
2397,Basic,41,23,3,1085,,15,29-10-22,11/7/2023,Canada,27,Male,Smartphone,1 Month
2398,Standard,40,22,2,1085,,10,25-10-22,11/7/2023,United Kingdom,41,Male,Smart TV,1 Month
2399,Premium,40,23,2,1085,,14,23-10-22,10/7/2023,Australia,35,Male,Tablet,1 Month
2400,Basic,40,23,2,1085,,10,17-10-22,13-07-23,Germany,30,Male,Laptop,1 Month
2401,Basic,39,22,2,1136,,11,16-10-22,11/7/2023,France,35,Female,Laptop,1 Month
2402,Premium,38,22,2,1148,,12,5/10/2022,11/7/2023,Brazil,47,Female,Smartphone,1 Month
2403,Standard,38,22,2,1149,,15,17-09-22,11/7/2023,Mexico,41,Male,Laptop,1 Month
2404,Standard,38,23,2,1180,,12,17-09-22,12/7/2023,Spain,48,Female,Tablet,1 Month
2405,Basic,38,23,2,1180,,12,6/9/2022,11/7/2023,Italy,32,Female,Smart TV,1 Month
2406,Premium,37,22,3,1148,,13,30-08-22,15-07-23,Spain,35,Female,Smart TV,1 Month
2407,Standard,37,23,3,1151,,11,29-08-22,11/7/2023,Spain,31,Female,Smartphone,1 Month
2408,Basic,37,23,3,1120,,12,25-08-22,13-07-23,United States,45,Female,Smartphone,1 Month
2409,Standard,36,23,3,1075,,14,3/8/2022,11/7/2023,Canada,38,Female,Laptop,1 Month
2410,Premium,36,23,3,1067,,12,2/8/2022,14-07-23,United States,34,Male,Smartphone,1 Month
2411,Basic,36,23,3,1067,,15,2/8/2022,11/7/2023,United States,37,Female,Smartphone,1 Month
2412,Premium,35,23,3,1065,,12,1/8/2022,13-07-23,Canada,27,Female,Smart TV,1 Month
2413,Standard,35,24,3,1038,,13,31-07-22,11/7/2023,United Kingdom,44,Female,Tablet,1 Month
2414,Basic,35,25,3,1034,,10,22-07-22,13-07-23,Australia,46,Male,Smart TV,1 Month
2415,Standard,34,24,3,1034,,14,22-07-22,11/7/2023,Germany,37,Male,Smart TV,1 Month
2416,Premium,34,24,3,1076,,14,19-07-22,13-07-23,France,44,Male,Tablet,1 Month
2417,Basic,34,25,3,1076,,15,17-07-22,11/7/2023,Brazil,29,Male,Smart TV,1 Month
2418,Standard,33,25,3,1076,,13,16-07-22,13-07-23,Mexico,28,Female,Laptop,1 Month
2419,Premium,33,25,3,1088,,14,16-07-22,11/7/2023,Spain,50,Male,Smart TV,1 Month
2420,Basic,33,25,3,1135,,13,16-07-22,13-07-23,Italy,39,Male,Laptop,1 Month
2421,Premium,32,24,3,1135,,10,16-07-22,11/7/2023,Spain,34,Female,Smart TV,1 Month
2422,Basic,32,25,3,1151,,14,17-07-22,12/7/2023,Spain,40,Male,Smart TV,1 Month
2423,Standard,31,24,3,1151,,12,19-07-22,11/7/2023,United States,30,Male,Laptop,1 Month
2424,Standard,31,24,3,1178,,14,20-07-22,14-07-23,Canada,41,Female,Laptop,1 Month
2425,Basic,31,25,3,1176,,12,21-07-22,10/7/2023,United States,39,Male,Tablet,1 Month
2426,Premium,30,24,3,1176,,15,23-07-22,12/7/2023,United States,51,Male,Smartphone,1 Month
2427,Basic,30,24,3,1213,,15,3/8/2022,14-07-23,Canada,28,Female,Smartphone,1 Month
2428,Standard,29,24,2,1185,,12,6/8/2022,15-07-23,United Kingdom,30,Female,Tablet,1 Month
2429,Premium,29,24,2,1155,,11,10/8/2022,12/7/2023,Australia,30,Female,Smartphone,1 Month
2430,Basic,29,24,2,1125,,10,13-08-22,11/7/2023,Germany,44,Female,Tablet,1 Month
2431,Premium,28,24,2,1132,,12,15-08-22,14-07-23,France,29,Female,Smart TV,1 Month
2432,Basic,28,24,2,1103,,11,19-08-22,14-07-23,Brazil,28,Female,Tablet,1 Month
2433,Standard,27,23,2,1108,,10,22-08-22,11/7/2023,Mexico,48,Male,Tablet,1 Month
2434,Standard,27,24,2,1145,,11,28-08-22,11/7/2023,Spain,42,Female,Smart TV,1 Month
2435,Basic,27,24,2,1103,,14,6/9/2022,13-07-23,Italy,39,Male,Smartphone,1 Month
2436,Premium,26,23,2,1153,,14,16-09-22,13-07-23,Spain,44,Female,Smart TV,1 Month
2437,Basic,26,24,2,1156,,11,18-09-22,11/7/2023,Spain,49,Male,Smart TV,1 Month
2438,Standard,25,23,2,1196,,12,23-09-22,11/7/2023,United States,49,Female,Smart TV,1 Month
2439,Premium,25,24,2,1147,,10,28-09-22,13-07-23,Canada,36,Female,Laptop,1 Month
2440,Basic,25,24,2,1140,,14,29-09-22,12/7/2023,United States,50,Female,Laptop,1 Month
2441,Premium,24,23,2,1138,,10,7/10/2022,10/7/2023,United States,49,Female,Smartphone,1 Month
2442,Basic,24,24,2,1089,,11,8/10/2022,12/7/2023,Canada,36,Male,Smartphone,1 Month
2443,Standard,23,23,1,1130,,13,10/10/2022,13-07-23,United Kingdom,28,Female,Laptop,1 Month
2444,Standard,23,23,1,1131,,15,14-10-22,12/7/2023,Australia,45,Female,Smartphone,1 Month
2445,Basic,23,23,1,1086,,14,16-10-22,10/7/2023,Germany,31,Female,Smartphone,1 Month
2446,Premium,22,22,1,1055,,11,18-10-22,12/7/2023,France,46,Male,Tablet,1 Month
2447,Basic,22,22,1,1098,,14,21-10-22,12/7/2023,Brazil,27,Male,Tablet,1 Month
2448,Standard,21,21,1,1126,,13,24-10-22,12/7/2023,Mexico,43,Male,Tablet,1 Month
2449,Premium,21,21,1,1159,,10,27-10-22,9/7/2023,Spain,51,Female,Smart TV,1 Month
2450,Basic,21,21,1,1108,,13,29-10-22,13-07-23,Italy,47,Female,Smartphone,1 Month
2451,Premium,20,20,1,1109,,15,31-10-22,12/7/2023,Spain,48,Female,Tablet,1 Month
2452,Basic,20,20,1,1096,,14,4/11/2022,13-07-23,Spain,31,Female,Tablet,1 Month
2453,Standard,19,19,1,1065,,15,6/11/2022,11/7/2023,United States,48,Female,Smartphone,1 Month
2454,Standard,19,19,1,1017,,10,8/11/2022,13-07-23,Canada,36,Male,Smartphone,1 Month
2455,Basic,19,19,0,1017,,10,9/11/2022,11/7/2023,United States,38,Female,Tablet,1 Month
2456,Premium,18,18,0,979,,13,11/11/2022,13-07-23,United States,39,Male,Smartphone,1 Month
2457,Basic,18,18,0,979,,11,12/11/2022,10/7/2023,Canada,48,Male,Tablet,1 Month
2458,Standard,17,17,0,979,,12,12/11/2022,12/7/2023,United Kingdom,30,Female,Smart TV,1 Month
2459,Premium,17,17,0,949,,12,12/11/2022,12/7/2023,Australia,30,Male,Smart TV,1 Month
2460,Basic,17,17,0,949,,15,12/11/2022,13-07-23,Germany,35,Female,Smart TV,1 Month
2461,Premium,16,16,0,914,,13,13-11-22,12/7/2023,France,41,Male,Laptop,1 Month
2462,Basic,16,16,0,914,,11,13-11-22,13-07-23,Brazil,40,Female,Smart TV,1 Month
2463,Standard,15,15,0,874,,10,12/11/2022,11/7/2023,Mexico,50,Male,Smart TV,1 Month
2464,Standard,15,15,0,874,,12,5/11/2022,12/7/2023,Spain,42,Female,Smartphone,1 Month
2465,Basic,15,15,0,832,,15,3/11/2022,11/7/2023,Italy,30,Male,Tablet,1 Month
2466,Premium,14,14,0,832,,12,30-10-22,14-07-23,Spain,34,Male,Laptop,1 Month
2467,Basic,14,14,0,832,,15,26-10-22,11/7/2023,Spain,40,Female,Smartphone,1 Month
2468,Standard,13,13,0,792,,14,24-10-22,12/7/2023,United States,47,Female,Smartphone,1 Month
2469,Premium,13,13,0,745,,12,24-10-22,11/7/2023,Canada,36,Male,Laptop,1 Month
2470,Basic,13,13,0,745,,13,20-10-22,13-07-23,United States,50,Female,Tablet,1 Month
2471,Basic,12,12,0,695,,10,17-10-22,11/7/2023,United States,46,Male,Smartphone,1 Month
2472,Basic,11,11,0,695,,14,29-09-22,14-07-23,Canada,27,Female,Tablet,1 Month
2473,Standard,10,10,0,668,,12,28-09-22,11/7/2023,United Kingdom,39,Female,Laptop,1 Month
2474,Premium,10,10,0,629,,10,6/9/2022,12/7/2023,Australia,49,Male,Smart TV,1 Month
2475,Basic,10,10,0,629,,12,5/9/2022,11/7/2023,Germany,37,Female,Tablet,1 Month
2476,Basic,9,9,0,592,,13,31-08-22,15-07-23,France,28,Male,Tablet,1 Month
2477,Premium,8,8,0,592,,12,30-08-22,12/7/2023,Brazil,40,Male,Laptop,1 Month
2478,Standard,8,8,0,592,,10,16-08-22,13-07-23,Mexico,47,Male,Tablet,1 Month
2479,Standard,8,8,0,592,,11,16-08-22,11/7/2023,Spain,51,Female,Laptop,1 Month
2480,Basic,8,8,0,541,,13,7/8/2022,14-07-23,Italy,47,Male,Laptop,1 Month
2481,Premium,7,7,0,541,,10,5/8/2022,12/7/2023,Spain,33,Female,Laptop,1 Month
2482,Standard,7,7,0,508,,13,6/8/2022,14-07-23,Spain,37,Female,Laptop,1 Month
2483,Basic,7,7,0,471,,15,28-07-22,11/7/2023,United States,42,Male,Laptop,1 Month
